SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-17 21:10:00.555753,1.9695336818695068,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-17 21:10:00.556752,1.9835402965545654,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:00.688753,2.1275198459625244,85
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-17 21:10:00.704771,2.1625475883483887,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:00.757765,2.1745548248291016,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-17 21:10:00.822750,2.2655344009399414,12
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:00.971752,2.41854190826416,86
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-17 21:10:00.993750,2.406540870666504,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:01.441934,1.956181526184082,86
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-17 21:10:01.446890,1.8801376819610596,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-17 21:10:01.453874,1.9641227722167969,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-17 21:10:01.480912,1.9341588020324707,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-17 21:10:01.584128,2.097374439239502,12
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:01.645726,2.139974594116211,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-17 21:10:01.651725,2.124969005584717,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:01.658724,2.170969247817993,85
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:10.431364,1.8832900524139404,85
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:10.434365,1.8862910270690918,86
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-17 21:10:10.574367,2.0272927284240723,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-17 21:10:10.679367,2.132293462753296,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-17 21:10:10.748368,2.201293706893921,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-17 21:10:10.754375,2.206300735473633,12
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:10.756366,2.2103092670440674,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-17 21:10:10.760381,2.2143239974975586,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:11.353625,1.8682498931884766,86
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-17 21:10:11.354603,1.8662230968475342,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-17 21:10:11.370453,1.883087396621704,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-17 21:10:11.515471,2.0291037559509277,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-17 21:10:11.542833,2.0554676055908203,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:11.543863,2.0574960708618164,85
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-17 21:10:11.687521,2.202146053314209,12
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:11.693522,2.2061562538146973,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:20.614797,2.061506509780884,86
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-17 21:10:20.656820,2.104520559310913,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-17 21:10:20.662798,2.1095073223114014,85
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:20.668798,2.1164987087249756,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-17 21:10:20.737801,2.1845099925994873,12
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-17 21:10:20.745798,2.191523790359497,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-17 21:10:20.747803,2.193528890609741,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-17 21:10:20.753799,2.217743396759033,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-17 21:10:21.364604,1.8800628185272217,38
