SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-03 00:00:02.696839,2.2504067420959473,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-03 00:00:02.919058,2.4716274738311768,11
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-03 00:00:02.724841,2.2774107456207275,1
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-03 00:00:02.935055,2.489621639251709,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-03 00:00:02.981057,2.534623861312866,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-03 00:00:03.106908,2.660475015640259,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-03 00:00:03.192903,2.7454733848571777,0
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-03 00:00:03.194910,2.748476982116699,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-03 00:00:03.964370,2.591921329498291,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-03 00:00:04.101372,2.7279224395751953,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-03 00:00:04.168372,2.7799222469329834,11
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-03 00:00:04.207371,2.816922187805176,0
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-03 00:00:04.234104,2.862656593322754,38
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-03 00:00:04.250099,2.8606488704681396,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-03 00:00:04.338094,2.9506454467773438,1
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-03 00:00:04.380093,3.007643699645996,38
