"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:18.975720,2.759535074234009,0
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-18 19:56:18.975720,2.7915263175964355,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-18 19:56:18.975720,2.7371747493743896,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-18 19:56:19.019222,2.787693977355957,34
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-18 19:56:19.020224,2.821038246154785,12
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-18 19:56:19.033249,2.8017213344573975,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-18 19:56:19.078241,2.8950562477111816,38
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:19.359784,3.171566963195801,131
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-18 19:56:21.044532,2.3948118686676025,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-18 19:56:21.107848,2.4661271572113037,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-18 19:56:21.108847,2.445127487182617,34
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:21.150499,2.5707764625549316,0
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:21.183855,2.5181350708007812,131
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-18 19:56:21.247463,2.634739875793457,38
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-18 19:56:21.251466,2.586744546890259,38
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-18 19:56:21.251466,2.762742280960083,12
"SELECT * FROM Parking WHERE valor=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:28.091495,1.9097182750701904,131
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-18 19:56:28.155954,1.974177360534668,12
SELECT * FROM Parking WHERE id_controlador=5 ORDER BY id_sensor,2023-11-18 19:56:28.195697,2.013920783996582,38
SELECT * FROM Parking WHERE id_controlador=3 ORDER BY id_sensor,2023-11-18 19:56:28.261497,2.0797197818756104,38
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-18 19:56:28.311435,2.129657745361328,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:28.316459,2.1346826553344727,0
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-18 19:56:28.319774,2.1379969120025635,34
SELECT * FROM Parking WHERE id_controlador=1 ORDER BY id_sensor,2023-11-18 19:56:28.372385,2.190608263015747,38
SELECT * FROM Parking WHERE id_controlador=2 ORDER BY id_sensor,2023-11-18 19:56:30.078625,1.8369503021240234,34
SELECT * FROM Parking WHERE id_controlador=4 ORDER BY id_sensor,2023-11-18 19:56:30.291586,2.0499119758605957,38
"SELECT * FROM Parking WHERE valor=0 AND asignado=0 ORDER BY id_controlador ASC, id_sensor ASC",2023-11-18 19:56:30.295298,2.053623914718628,0
"SELECT id, username, placa, correo, tipe FROM Usuarios ORDER BY id",2023-11-18 19:56:30.299315,2.057640552520752,12
